user_id,subscription_date,recipe_section_pageviews,food_section_pageviews,fashion_section_pageviews,beauty_section_pageviews,news_section_pageviews,Last sub date,date diff,per day visits-recipe,per day visit-food,per day visit- fashion,per day visit-beauty,per day visit- news,List,Recipe,Other
62827,12/16/2010,4,2,0,0,0,9/29/2020,3575,0.001118881,0.000559441,0,0,0,2,4,0
62836,1/23/2013,0,3,1,0,2,9/29/2020,2806,0,0.001069138,0.000356379,0,0.000712758,2,,1
63344,12/17/2010,0,2,1,0,9,9/29/2020,3574,0,0.000559597,0.000279799,0,0.002518187,2,,0
64190,12/18/2010,0,3,3,0,3,9/29/2020,3573,0,0.000839631,0.000839631,0,0.000839631,3,,0
64494,12/18/2010,0,1,0,0,0,9/29/2020,3573,0,0.000279877,0,0,0,1,,0
64730,5/9/2017,0,5,1,2,10,9/29/2020,1239,0,0.004035513,0.000807103,0.001614205,0.008071025,5,,0
66915,7/23/2015,0,4,1,0,3,9/29/2020,1895,0,0.002110818,0.000527704,0,0.001583113,3,,1
67266,2/10/2019,0,1,0,0,0,9/29/2020,597,0,0.001675042,0,0,0,1,,0
68447,1/1/2011,0,1,1,0,7,9/29/2020,3559,0,0.000280978,0.000280978,0,0.001966845,,,1
69025,1/5/2011,0,1,1,0,1,9/29/2020,3555,0,0.000281294,0.000281294,0,0.000281294,1,,0
69059,7/22/2013,0,1,0,0,0,9/29/2020,2626,0,0.000380807,0,0,0,1,,0
69071,1/5/2011,0,1,5,0,1,9/29/2020,3555,0,0.000281294,0.00140647,0,0.000281294,,,1
69139,1/25/2014,0,1,0,0,2,9/29/2020,2439,0,0.000410004,0,0,0.000820008,1,,0
69299,1/5/2011,0,1,0,0,0,9/29/2020,3555,0,0.000281294,0,0,0,1,,0
69307,1/5/2011,0,3,2,0,0,9/29/2020,3555,0,0.000843882,0.000562588,0,0,3,,0
69340,1/5/2011,0,3,4,3,8,9/29/2020,3555,0,0.000843882,0.001125176,0.000843882,0.002250352,,,3
69350,1/5/2011,0,3,4,0,0,9/29/2020,3555,0,0.000843882,0.001125176,0,0,3,,0
69358,1/5/2011,0,1,0,0,0,9/29/2020,3555,0,0.000281294,0,0,0,1,,0
69375,2/24/2016,3,1,1,2,8,9/29/2020,1679,0.001786778,0.000595593,0.000595593,0.001191185,0.004764741,1,3,0
69384,1/5/2011,0,1,6,3,5,9/29/2020,3555,0,0.000281294,0.001687764,0.000843882,0.00140647,1,,0
69450,1/5/2011,0,2,4,0,0,9/29/2020,3555,0,0.000562588,0.001125176,0,0,1,,1
69517,1/5/2011,0,2,0,0,0,9/29/2020,3555,0,0.000562588,0,0,0,2,,0
69572,2/14/2017,0,1,3,0,1,9/29/2020,1323,0,0.000755858,0.002267574,0,0.000755858,1,,0
69597,1/5/2011,3,4,1,0,4,9/29/2020,3555,0.000843882,0.001125176,0.000281294,0,0.001125176,3,3,1
69621,1/5/2011,1,2,4,1,2,9/29/2020,3555,0.000281294,0.000562588,0.001125176,0.000281294,0.000562588,1,1,1
69696,1/5/2011,0,2,3,1,1,9/29/2020,3555,0,0.000562588,0.000843882,0.000281294,0.000281294,2,,0
69740,1/5/2011,1,1,2,0,5,9/29/2020,3555,0.000281294,0.000281294,0.000562588,0,0.00140647,1,1,0
69778,1/5/2011,0,1,1,0,1,9/29/2020,3555,0,0.000281294,0.000281294,0,0.000281294,1,,0
69795,1/5/2011,0,3,0,0,1,9/29/2020,3555,0,0.000843882,0,0,0.000281294,3,,0
69801,1/5/2011,0,1,0,2,5,9/29/2020,3555,0,0.000281294,0,0.000562588,0.00140647,1,,0
69812,1/5/2011,0,1,2,0,1,9/29/2020,3555,0,0.000281294,0.000562588,0,0.000281294,1,,0
70015,1/6/2011,0,5,0,1,5,9/29/2020,3554,0,0.001406866,0,0.000281373,0.001406866,4,,1
70038,1/6/2011,0,2,1,0,2,9/29/2020,3554,0,0.000562746,0.000281373,0,0.000562746,1,,1
70202,9/5/2012,3,2,0,0,4,9/29/2020,2946,0.00101833,0.000678887,0,0,0.001357773,2,3,0
70525,1/8/2011,2,5,0,0,0,9/29/2020,3552,0.000563063,0.001407658,0,0,0,5,2,0
70526,1/8/2011,0,1,0,0,0,9/29/2020,3552,0,0.000281532,0,0,0,1,,0
70911,1/8/2011,1,1,0,0,4,9/29/2020,3552,0.000281532,0.000281532,0,0,0.001126126,,1,1
71616,10/28/2013,2,0,1,0,1,9/29/2020,2528,0.000791139,0,0.00039557,0,0.00039557,,2,0
71683,4/17/2015,7,4,0,0,5,9/29/2020,1992,0.003514056,0.002008032,0,0,0.00251004,4,7,0
71808,1/10/2011,1,2,0,2,10,9/29/2020,3550,0.00028169,0.00056338,0,0.00056338,0.002816901,,1,2
71855,1/24/2015,0,1,0,0,0,9/29/2020,2075,0,0.000481928,0,0,0,1,,0
71857,1/10/2011,1,0,0,0,2,9/29/2020,3550,0.00028169,0,0,0,0.00056338,,1,0
71938,1/10/2011,0,1,0,0,0,9/29/2020,3550,0,0.00028169,0,0,0,1,,0
71984,1/10/2011,0,1,0,0,1,9/29/2020,3550,0,0.00028169,0,0,0.00028169,1,,0
72015,1/10/2011,0,2,0,1,5,9/29/2020,3550,0,0.00056338,0,0.00028169,0.001408451,2,,0
72024,7/22/2019,0,1,0,0,0,9/29/2020,435,0,0.002298851,0,0,0,1,,0
72540,10/3/2013,0,2,1,0,13,9/29/2020,2553,0,0.000783392,0.000391696,0,0.005092049,1,,1
72555,5/19/2015,0,1,0,0,1,9/29/2020,1960,0,0.000510204,0,0,0.000510204,,,1
72569,1/12/2011,0,1,0,0,0,9/29/2020,3548,0,0.000281849,0,0,0,1,,0
72760,1/12/2011,6,0,0,0,0,9/29/2020,3548,0.001691094,0,0,0,0,,6,0
72866,4/18/2012,2,0,1,0,0,9/29/2020,3086,0.000648088,0,0.000324044,0,0,,2,0
73153,1/13/2011,0,3,0,1,1,9/29/2020,3547,0,0.000845785,0,0.000281928,0.000281928,3,,0
74280,8/20/2012,0,1,0,0,3,9/29/2020,2962,0,0.00033761,0,0,0.001012829,1,,0
76150,1/24/2011,0,1,0,1,0,9/29/2020,3536,0,0.000282805,0,0.000282805,0,1,,0
76704,1/26/2011,1,0,1,0,8,9/29/2020,3534,0.000282965,0,0.000282965,0,0.002263724,,1,0
76733,2/20/2014,6,0,1,0,2,9/29/2020,2413,0.002486531,0,0.000414422,0,0.000828844,,6,0
76734,2/5/2014,4,0,2,0,2,9/29/2020,2428,0.001647446,0,0.000823723,0,0.000823723,,4,0
76914,7/7/2020,1,1,0,0,0,9/29/2020,84,0.011904762,0.011904762,0,0,0,1,1,0
77070,6/16/2016,1,4,1,0,0,9/29/2020,1566,0.00063857,0.002554278,0.00063857,0,0,2,1,2
77197,1/28/2011,2,5,4,0,3,9/29/2020,3532,0.000566251,0.001415629,0.001132503,0,0.000849377,5,2,0
77260,1/28/2011,0,2,2,0,7,9/29/2020,3532,0,0.000566251,0.000566251,0,0.00198188,2,,0
77594,9/26/2013,4,1,1,0,1,9/29/2020,2560,0.0015625,0.000390625,0.000390625,0,0.000390625,1,4,0
77892,5/30/2017,0,1,0,0,0,9/29/2020,1218,0,0.000821018,0,0,0,,,1
78497,2/3/2011,0,1,0,0,3,9/29/2020,3526,0,0.000283607,0,0,0.000850822,1,,0
78685,5/3/2016,4,1,0,0,0,9/29/2020,1610,0.002484472,0.000621118,0,0,0,1,4,0
78727,2/4/2011,0,7,0,0,2,9/29/2020,3525,0,0.001985816,0,0,0.000567376,6,,1
78825,2/4/2011,1,1,2,0,8,9/29/2020,3525,0.000283688,0.000283688,0.000567376,0,0.002269504,,1,1
78942,2/4/2011,0,1,2,0,5,9/29/2020,3525,0,0.000283688,0.000567376,0,0.00141844,1,,0
78981,2/4/2011,0,3,2,0,17,9/29/2020,3525,0,0.000851064,0.000567376,0,0.004822695,2,,1
79348,2/6/2011,2,0,0,0,3,9/29/2020,3523,0.000567698,0,0,0,0.000851547,,2,0
79458,2/7/2011,1,0,0,0,0,9/29/2020,3522,0.00028393,0,0,0,0,,1,0
79484,4/3/2019,0,3,6,0,1,9/29/2020,545,0,0.005504587,0.011009174,0,0.001834862,3,,0
79613,2/8/2011,4,0,2,0,8,9/29/2020,3521,0.001136041,0,0.00056802,0,0.002272082,,4,0
79922,9/19/2014,0,5,0,0,5,9/29/2020,2202,0,0.002270663,0,0,0.002270663,5,,0
79983,9/25/2013,2,3,0,0,3,9/29/2020,2561,0.000780945,0.001171417,0,0,0.001171417,2,2,1
80181,2/9/2011,0,7,3,3,4,9/29/2020,3520,0,0.001988636,0.000852273,0.000852273,0.001136364,7,,0
82339,2/9/2011,0,1,0,0,1,9/29/2020,3520,0,0.000284091,0,0,0.000284091,1,,0
82408,2/9/2011,5,2,0,0,0,9/29/2020,3520,0.001420455,0.000568182,0,0,0,2,5,0
82521,2/9/2011,1,0,1,0,0,9/29/2020,3520,0.000284091,0,0.000284091,0,0,,1,0
82640,2/9/2011,4,2,4,0,8,9/29/2020,3520,0.001136364,0.000568182,0.001136364,0,0.002272727,2,4,0
82891,2/9/2011,0,2,0,0,2,9/29/2020,3520,0,0.000568182,0,0,0.000568182,2,,0
82914,2/9/2011,0,1,0,0,0,9/29/2020,3520,0,0.000284091,0,0,0,1,,0
83037,10/24/2013,4,4,0,0,0,9/29/2020,2532,0.001579779,0.001579779,0,0,0,4,4,0
83197,2/9/2011,1,0,0,0,0,9/29/2020,3520,0.000284091,0,0,0,0,,1,0
83323,2/9/2011,0,14,0,0,0,9/29/2020,3520,0,0.003977273,0,0,0,14,,0
84137,2/9/2011,0,2,0,0,0,9/29/2020,3520,0,0.000568182,0,0,0,2,,0
84274,2/9/2011,6,0,3,0,6,9/29/2020,3520,0.001704545,0,0.000852273,0,0.001704545,2,4,0
84426,11/24/2014,0,2,3,4,3,9/29/2020,2136,0,0.00093633,0.001404494,0.001872659,0.001404494,2,,0
84597,2/9/2011,0,4,1,1,5,9/29/2020,3520,0,0.001136364,0.000284091,0.000284091,0.001420455,2,,2
84626,2/9/2011,22,5,7,6,40,9/29/2020,3520,0.00625,0.001420455,0.001988636,0.001704545,0.011363636,5,22,0
84861,2/9/2011,0,1,0,0,6,9/29/2020,3520,0,0.000284091,0,0,0.001704545,,,1
84999,5/10/2018,0,1,8,0,18,9/29/2020,873,0,0.001145475,0.009163803,0,0.020618557,,,1
85231,2/10/2011,9,12,0,0,0,9/29/2020,3519,0.002557545,0.00341006,0,0,0,10,9,2
85340,2/10/2011,1,0,0,0,0,9/29/2020,3519,0.000284172,0,0,0,0,,1,0
85521,2/10/2011,0,2,0,0,4,9/29/2020,3519,0,0.000568343,0,0,0.001136687,2,,0
85770,5/18/2017,9,1,0,0,0,9/29/2020,1230,0.007317073,0.000813008,0,0,0,1,8,0
85781,2/10/2011,3,2,1,0,1,9/29/2020,3519,0.000852515,0.000568343,0.000284172,0,0.000284172,1,3,1
85896,2/11/2011,0,5,0,0,0,9/29/2020,3518,0,0.001421262,0,0,0,,,5
85923,2/11/2011,1,0,2,0,0,9/29/2020,3518,0.000284252,0,0.000568505,0,0,,1,0
86105,2/12/2011,0,3,0,0,0,9/29/2020,3517,0,0.000853,0,0,0,3,,0
86413,2/29/2016,0,1,0,0,0,9/29/2020,1674,0,0.000597372,0,0,0,1,,0
86642,2/15/2011,0,1,0,0,1,9/29/2020,3514,0,0.000284576,0,0,0.000284576,1,,0
86695,2/15/2011,1,4,1,0,3,9/29/2020,3514,0.000284576,0.001138304,0.000284576,0,0.000853728,4,1,0
86747,2/15/2011,0,1,1,0,2,9/29/2020,3514,0,0.000284576,0.000284576,0,0.000569152,1,,0
86752,1/22/2019,1,1,3,0,1,9/29/2020,616,0.001623377,0.001623377,0.00487013,0,0.001623377,1,1,0
86759,3/13/2018,0,1,1,2,2,9/29/2020,931,0,0.001074114,0.001074114,0.002148228,0.002148228,1,,0
86787,8/24/2012,3,1,4,1,3,9/29/2020,2958,0.001014199,0.000338066,0.001352265,0.000338066,0.001014199,1,3,0
86812,2/15/2011,2,2,0,0,0,9/29/2020,3514,0.000569152,0.000569152,0,0,0,2,2,0
86832,2/15/2011,0,3,0,0,1,9/29/2020,3514,0,0.000853728,0,0,0.000284576,3,,0
86970,2/15/2011,0,1,0,0,0,9/29/2020,3514,0,0.000284576,0,0,0,1,,0
87144,5/4/2018,0,2,0,0,1,9/29/2020,879,0,0.002275313,0,0,0.001137656,2,,0
87159,1/8/2013,1,0,0,0,3,9/29/2020,2821,0.000354484,0,0,0,0.001063453,,1,0
87211,1/15/2018,0,2,0,0,0,9/29/2020,988,0,0.002024291,0,0,0,1,,1
87403,9/28/2012,0,1,0,0,0,9/29/2020,2923,0,0.000342114,0,0,0,1,,0
87548,2/17/2011,5,3,0,0,2,9/29/2020,3512,0.00142369,0.000854214,0,0,0.000569476,3,5,0
87751,2/18/2011,1,0,0,0,1,9/29/2020,3511,0.000284819,0,0,0,0.000284819,,1,0
87888,2/19/2011,0,2,4,0,1,9/29/2020,3510,0,0.000569801,0.001139601,0,0.0002849,1,,1
88084,2/20/2011,0,1,0,0,0,9/29/2020,3509,0,0.000284981,0,0,0,,,1
88361,2/22/2011,0,1,0,0,0,9/29/2020,3507,0,0.000285144,0,0,0,1,,0
88377,2/22/2011,1,2,0,2,2,9/29/2020,3507,0.000285144,0.000570288,0,0.000570288,0.000570288,2,1,0
88474,2/23/2011,0,2,1,0,0,9/29/2020,3506,0,0.000570451,0.000285225,0,0,2,,0
88547,2/23/2011,0,4,0,2,0,9/29/2020,3506,0,0.001140901,0,0.000570451,0,4,,0
88601,2/24/2011,0,3,0,0,29,9/29/2020,3505,0,0.00085592,0,0,0.008273894,3,,0
88675,2/24/2011,1,7,3,4,1,9/29/2020,3505,0.000285307,0.001997147,0.00085592,0.001141227,0.000285307,6,1,1
88728,2/24/2011,0,2,0,0,4,9/29/2020,3505,0,0.000570613,0,0,0.001141227,1,,1
88796,2/24/2011,0,1,3,0,4,9/29/2020,3505,0,0.000285307,0.00085592,0,0.001141227,1,,0
88900,2/24/2011,2,1,2,0,2,9/29/2020,3505,0.000570613,0.000285307,0.000570613,0,0.000570613,1,2,0
89050,3/23/2015,0,5,6,1,0,9/29/2020,2017,0,0.002478929,0.002974715,0.000495786,0,2,,3
89058,4/16/2016,0,1,4,0,29,9/29/2020,1627,0,0.000614628,0.002458513,0,0.017824216,1,,0
89233,3/1/2018,0,1,1,0,0,9/29/2020,943,0,0.001060445,0.001060445,0,0,1,,0
89940,2/25/2011,1,1,4,1,7,9/29/2020,3504,0.000285388,0.000285388,0.001141553,0.000285388,0.001997717,1,1,0
89987,2/25/2011,2,0,0,0,3,9/29/2020,3504,0.000570776,0,0,0,0.000856164,,2,0
89990,2/25/2011,8,9,1,0,1,9/29/2020,3504,0.002283105,0.002568493,0.000285388,0,0.000285388,4,8,5
90092,2/26/2011,0,1,1,0,0,9/29/2020,3503,0,0.00028547,0.00028547,0,0,1,,0
90212,2/26/2011,0,2,0,0,0,9/29/2020,3503,0,0.000570939,0,0,0,2,,0
90235,2/26/2011,9,2,1,0,0,9/29/2020,3503,0.002569226,0.000570939,0.00028547,0,0,2,9,0
90302,2/26/2011,2,0,0,0,0,9/29/2020,3503,0.000570939,0,0,0,0,,2,0
90318,6/5/2017,3,0,3,0,15,9/29/2020,1212,0.002475248,0,0.002475248,0,0.012376238,,3,0
90457,12/4/2012,0,1,2,0,2,9/29/2020,2856,0,0.00035014,0.00070028,0,0.00070028,1,,0
90847,2/19/2013,1,0,1,0,0,9/29/2020,2779,0.000359842,0,0.000359842,0,0,,1,0
90893,2/28/2011,1,1,1,0,1,9/29/2020,3501,0.000285633,0.000285633,0.000285633,0,0.000285633,,1,1
90901,2/28/2011,2,1,0,0,0,9/29/2020,3501,0.000571265,0.000285633,0,0,0,1,2,0
91070,2/28/2011,0,2,0,0,2,9/29/2020,3501,0,0.000571265,0,0,0.000571265,1,,1
91313,9/6/2012,0,2,2,0,3,9/29/2020,2945,0,0.000679117,0.000679117,0,0.001018676,2,,0
91362,3/1/2011,1,2,0,0,1,9/29/2020,3500,0.000285714,0.000571429,0,0,0.000285714,2,1,0
91369,3/1/2011,0,9,0,0,0,9/29/2020,3500,0,0.002571429,0,0,0,9,,0
91389,3/1/2011,2,4,1,0,0,9/29/2020,3500,0.000571429,0.001142857,0.000285714,0,0,4,2,0
91437,3/1/2011,0,5,1,1,5,9/29/2020,3500,0,0.001428571,0.000285714,0.000285714,0.001428571,5,,0
91622,3/1/2011,1,0,1,0,0,9/29/2020,3500,0.000285714,0,0.000285714,0,0,,1,0
91733,3/29/2018,0,1,2,0,13,9/29/2020,915,0,0.001092896,0.002185792,0,0.01420765,,,1
91752,3/1/2011,0,1,0,0,17,9/29/2020,3500,0,0.000285714,0,0,0.004857143,,,1
91845,6/4/2013,0,2,0,0,0,9/29/2020,2674,0,0.000747943,0,0,0,2,,0
91892,3/2/2011,1,0,0,0,1,9/29/2020,3499,0.000285796,0,0,0,0.000285796,,1,0
91896,3/2/2011,0,1,0,0,0,9/29/2020,3499,0,0.000285796,0,0,0,,,1
92096,3/2/2011,2,0,0,0,0,9/29/2020,3499,0.000571592,0,0,0,0,,2,0
92608,9/28/2012,0,2,0,0,8,9/29/2020,2923,0,0.000684229,0,0,0.002736914,1,,1
92763,3/3/2011,1,4,0,0,4,9/29/2020,3498,0.000285878,0.001143511,0,0,0.001143511,3,1,1
92886,3/3/2011,0,1,1,0,1,9/29/2020,3498,0,0.000285878,0.000285878,0,0.000285878,1,,0
92918,10/3/2012,2,6,0,0,1,9/29/2020,2918,0.000685401,0.002056203,0,0,0.0003427,6,2,0
93160,7/18/2012,0,1,0,0,0,9/29/2020,2995,0,0.00033389,0,0,0,1,,0
94162,2/22/2017,0,1,0,0,0,9/29/2020,1315,0,0.000760456,0,0,0,1,,0
94494,3/4/2011,1,4,0,0,4,9/29/2020,3497,0.000285959,0.001143838,0,0,0.001143838,4,1,0
94568,3/4/2011,0,2,0,1,0,9/29/2020,3497,0,0.000571919,0,0.000285959,0,2,,0
94670,12/26/2018,0,1,4,1,0,9/29/2020,643,0,0.00155521,0.00622084,0.00155521,0,1,,0
95028,10/26/2016,1,0,1,0,4,9/29/2020,1434,0.00069735,0,0.00069735,0,0.0027894,,1,0
95815,3/6/2011,0,1,0,0,0,9/29/2020,3495,0,0.000286123,0,0,0,1,,0
95970,3/6/2011,2,0,0,0,0,9/29/2020,3495,0.000572246,0,0,0,0,,2,0
96377,10/26/2017,0,1,0,0,0,9/29/2020,1069,0,0.000935454,0,0,0,1,,0
96948,12/16/2016,1,2,2,0,12,9/29/2020,1383,0.000723066,0.001446132,0.001446132,0,0.00867679,1,1,1
97971,9/13/2014,3,1,1,6,8,9/29/2020,2208,0.001358696,0.000452899,0.000452899,0.002717391,0.003623188,,3,1
98379,3/10/2011,1,0,0,0,1,9/29/2020,3491,0.000286451,0,0,0,0.000286451,,1,0
98468,10/13/2015,1,0,0,0,0,9/29/2020,1813,0.000551572,0,0,0,0,,1,0
98554,3/10/2011,1,4,3,0,7,9/29/2020,3491,0.000286451,0.001145803,0.000859353,0,0.002005156,3,1,1
99190,9/27/2012,0,1,1,1,8,9/29/2020,2924,0,0.000341997,0.000341997,0.000341997,0.002735978,1,,0
99417,3/13/2011,0,1,3,0,0,9/29/2020,3488,0,0.000286697,0.000860092,0,0,1,,0
99501,10/12/2017,0,2,0,0,0,9/29/2020,1083,0,0.001846722,0,0,0,2,,0
99740,3/15/2011,4,0,1,0,1,9/29/2020,3486,0.001147447,0,0.000286862,0,0.000286862,,4,0
99875,3/23/2015,0,1,9,2,8,9/29/2020,2017,0,0.000495786,0.004462072,0.000991572,0.003966287,1,,0
100350,3/18/2011,0,1,1,0,6,9/29/2020,3483,0,0.000287109,0.000287109,0,0.001722653,1,,0
100362,3/18/2011,0,1,1,0,3,9/29/2020,3483,0,0.000287109,0.000287109,0,0.000861326,1,,0
101019,3/21/2011,0,2,0,0,1,9/29/2020,3480,0,0.000574713,0,0,0.000287356,2,,0
101546,3/21/2011,0,2,0,0,1,9/29/2020,3480,0,0.000574713,0,0,0.000287356,2,,0
103124,3/22/2011,2,1,0,0,2,9/29/2020,3479,0.000574878,0.000287439,0,0,0.000574878,,2,1
103135,3/22/2011,2,0,0,0,0,9/29/2020,3479,0.000574878,0,0,0,0,,2,0
103368,3/22/2011,0,2,6,3,4,9/29/2020,3479,0,0.000574878,0.001724634,0.000862317,0.001149756,2,,0
103703,5/4/2016,0,1,0,0,2,9/29/2020,1609,0,0.000621504,0,0,0.001243008,1,,0
103853,3/22/2011,0,2,1,0,3,9/29/2020,3479,0,0.000574878,0.000287439,0,0.000862317,,,2
103879,3/22/2011,5,1,0,0,0,9/29/2020,3479,0.001437195,0.000287439,0,0,0,,5,1
103936,5/29/2013,0,1,0,0,5,9/29/2020,2680,0,0.000373134,0,0,0.001865672,1,,0
105138,2/9/2012,7,3,0,0,0,9/29/2020,3155,0.0022187,0.000950872,0,0,0,3,7,0
105186,3/22/2011,0,1,0,0,1,9/29/2020,3479,0,0.000287439,0,0,0.000287439,,,1
105972,10/10/2014,0,1,0,0,7,9/29/2020,2181,0,0.000458505,0,0,0.003209537,1,,0
106127,3/23/2011,3,0,0,0,0,9/29/2020,3478,0.000862565,0,0,0,0,,3,0
106356,4/8/2013,1,5,0,1,0,9/29/2020,2731,0.000366166,0.001830831,0,0.000366166,0,6,,0
106768,3/23/2011,0,1,0,0,0,9/29/2020,3478,0,0.000287522,0,0,0,1,,0
107523,3/24/2011,2,11,0,0,0,9/29/2020,3477,0.000575209,0.003163647,0,0,0,1,2,10
108212,3/15/2012,1,0,1,0,0,9/29/2020,3120,0.000320513,0,0.000320513,0,0,,1,0
108334,3/26/2011,0,1,0,0,4,9/29/2020,3475,0,0.00028777,0,0,0.001151079,,,1
108363,3/26/2011,0,4,0,0,0,9/29/2020,3475,0,0.001151079,0,0,0,4,,0
108523,3/26/2011,2,0,2,0,0,9/29/2020,3475,0.00057554,0,0.00057554,0,0,,2,0
108577,6/20/2020,3,0,0,0,0,9/29/2020,101,0.02970297,0,0,0,0,,3,0
109431,3/30/2011,0,2,0,0,1,9/29/2020,3471,0,0.000576203,0,0,0.000288101,2,,0
110332,3/31/2011,0,5,1,0,9,9/29/2020,3470,0,0.001440922,0.000288184,0,0.00259366,4,,1
110639,3/31/2011,1,2,0,0,0,9/29/2020,3470,0.000288184,0.000576369,0,0,0,1,1,1
110727,8/28/2015,4,2,1,1,2,9/29/2020,1859,0.002151694,0.001075847,0.000537924,0.000537924,0.001075847,1,4,1
110933,2/12/2020,0,1,0,0,1,9/29/2020,230,0,0.004347826,0,0,0.004347826,1,,0
111003,3/31/2011,0,1,4,0,0,9/29/2020,3470,0,0.000288184,0.001152738,0,0,1,,0
111612,3/31/2011,0,2,3,0,10,9/29/2020,3470,0,0.000576369,0.000864553,0,0.002881844,2,,0
112159,4/1/2011,1,0,0,1,12,9/29/2020,3469,0.000288268,0,0,0.000288268,0.00345921,,1,0
112716,4/2/2011,0,22,0,0,7,9/29/2020,3468,0,0.006343714,0,0,0.002018454,1,,21
112729,4/2/2011,3,2,3,1,4,9/29/2020,3468,0.000865052,0.000576701,0.000865052,0.000288351,0.001153403,3,2,0
112763,1/25/2015,0,1,0,0,4,9/29/2020,2074,0,0.00048216,0,0,0.00192864,,,1
113311,4/4/2011,0,3,0,0,0,9/29/2020,3466,0,0.000865551,0,0,0,3,,0
113736,4/5/2011,0,1,0,0,1,9/29/2020,3465,0,0.0002886,0,0,0.0002886,1,,0
114170,4/6/2011,1,0,2,0,7,9/29/2020,3464,0.000288684,0,0.000577367,0,0.002020785,,1,0
114373,4/6/2011,1,0,2,0,3,9/29/2020,3464,0.000288684,0,0.000577367,0,0.000866051,,1,0
114850,1/18/2012,0,1,0,0,0,9/29/2020,3177,0,0.000314762,0,0,0,1,,0
115986,4/8/2011,0,3,0,0,17,9/29/2020,3462,0,0.000866551,0,0,0.004910456,3,,0
117663,4/12/2011,0,2,1,0,1,9/29/2020,3458,0,0.000578369,0.000289184,0,0.000289184,2,,0
117665,2/24/2016,1,3,0,0,1,9/29/2020,1679,0.000595593,0.001786778,0,0,0.000595593,3,1,0
117741,4/12/2011,4,2,0,0,0,9/29/2020,3458,0.001156738,0.000578369,0,0,0,2,4,0
118256,4/12/2011,1,0,0,0,0,9/29/2020,3458,0.000289184,0,0,0,0,,1,0
119302,4/14/2011,4,0,1,0,0,9/29/2020,3456,0.001157407,0,0.000289352,0,0,1,3,0
120126,8/31/2015,2,0,0,0,0,9/29/2020,1856,0.001077586,0,0,0,0,,2,0
120429,4/18/2011,3,0,0,0,0,9/29/2020,3452,0.000869061,0,0,0,0,,3,0
120551,4/18/2011,0,1,0,0,0,9/29/2020,3452,0,0.000289687,0,0,0,1,,0
121029,4/19/2011,1,0,0,0,0,9/29/2020,3451,0.000289771,0,0,0,0,,1,0
121059,4/19/2011,0,2,0,0,4,9/29/2020,3451,0,0.000579542,0,0,0.001159084,2,,0
121192,10/6/2017,0,1,0,0,0,9/29/2020,1089,0,0.000918274,0,0,0,,,1
121237,3/30/2015,0,2,0,1,3,9/29/2020,2010,0,0.000995025,0,0.000497512,0.001492537,,,2
121238,4/19/2011,1,0,0,0,1,9/29/2020,3451,0.000289771,0,0,0,0.000289771,,1,0
121895,4/20/2011,1,0,0,0,2,9/29/2020,3450,0.000289855,0,0,0,0.00057971,,1,0
122002,8/4/2017,6,1,0,0,1,9/29/2020,1152,0.005208333,0.000868056,0,0,0.000868056,2,5,0
122217,4/21/2011,7,2,4,2,6,9/29/2020,3449,0.002029574,0.000579878,0.001159756,0.000579878,0.001739635,2,7,0
122228,4/21/2011,3,0,0,0,0,9/29/2020,3449,0.000869817,0,0,0,0,,3,0
122334,4/21/2011,1,0,2,0,3,9/29/2020,3449,0.000289939,0,0.000579878,0,0.000869817,,1,0
122356,4/21/2011,0,4,2,0,0,9/29/2020,3449,0,0.001159756,0.000579878,0,0,4,,0
122603,4/21/2011,0,4,1,0,3,9/29/2020,3449,0,0.001159756,0.000289939,0,0.000869817,4,,0
122626,4/21/2011,0,3,0,0,0,9/29/2020,3449,0,0.000869817,0,0,0,3,,0
122778,10/8/2012,1,0,0,0,0,9/29/2020,2913,0.000343289,0,0,0,0,,1,0
122955,12/1/2018,0,10,6,2,2,9/29/2020,668,0,0.01497006,0.008982036,0.002994012,0.002994012,8,,2
123075,4/22/2011,0,3,0,0,2,9/29/2020,3448,0,0.00087007,0,0,0.000580046,3,,0
123120,4/22/2011,0,4,14,5,55,9/29/2020,3448,0,0.001160093,0.004060325,0.001450116,0.015951276,4,,0
123162,4/22/2011,3,0,0,0,0,9/29/2020,3448,0.00087007,0,0,0,0,,3,0
123429,7/25/2019,0,1,0,1,0,9/29/2020,432,0,0.002314815,0,0.002314815,0,,,1
126225,4/23/2011,5,1,1,0,2,9/29/2020,3447,0.001450537,0.000290107,0.000290107,0,0.000580215,1,5,0
129352,4/25/2011,1,1,3,0,26,9/29/2020,3445,0.000290276,0.000290276,0.000870827,0,0.00754717,1,1,0
129867,2/22/2014,1,0,0,0,0,9/29/2020,2411,0.000414766,0,0,0,0,,1,0
129968,4/26/2011,1,0,0,0,0,9/29/2020,3444,0.00029036,0,0,0,0,,1,0
130464,4/27/2011,0,1,0,0,1,9/29/2020,3443,0,0.000290444,0,0,0.000290444,1,,0
130549,8/5/2015,0,3,0,0,0,9/29/2020,1882,0,0.001594049,0,0,0,3,,0
130734,6/27/2012,1,0,0,0,0,9/29/2020,3016,0.000331565,0,0,0,0,,1,0
130747,4/28/2011,3,3,1,0,0,9/29/2020,3442,0.000871586,0.000871586,0.000290529,0,0,3,3,0
